"run_id","scenario_name","provider","backend","backend_family","backend_profile","topology","benchmark_name","benchmark_tool","benchmark_rw_mode","io_engine","block_size","block_size_bytes","iodepth","numjobs","runtime_sec","ramp_time_sec","direct","time_based","fio_size","fio_fsync","fio_fdatasync","durability_mode","durability_every_ops","storage_target","storage_target_filesystem","target_sharing","target_state_method","benchmark_machine_type","benchmark_availability_zone","storage_instance_type","node_count","block_volume_type","block_volume_size_gib","block_volume_iops","block_volume_throughput_mbps","device_mode","image_size_gib","benchmark_client_count","repetition","fio_job","fio_command","fio_error","usr_cpu","sys_cpu","ctx","majf","minf","read_io_bytes","read_bw_bytes","read_bw_kib_per_sec","read_iops","read_runtime_ms","read_total_ios","read_slat_mean_ns","read_slat_min_ns","read_slat_max_ns","read_slat_stddev_ns","read_slat_samples","read_clat_mean_ns","read_clat_p50_ns","read_clat_p95_ns","read_clat_p99_ns","read_clat_p999_ns","read_clat_p9999_ns","read_clat_min_ns","read_clat_max_ns","read_clat_stddev_ns","read_clat_samples","read_lat_mean_ns","read_lat_min_ns","read_lat_max_ns","read_lat_stddev_ns","read_lat_samples","read_bw_min_kib_per_sec","read_bw_max_kib_per_sec","read_bw_mean_kib_per_sec","read_bw_dev_kib_per_sec","read_bw_samples","read_iops_min","read_iops_max","read_iops_mean","read_iops_stddev","read_iops_samples","write_io_bytes","write_bw_bytes","write_bw_kib_per_sec","write_iops","write_runtime_ms","write_total_ios","write_slat_mean_ns","write_slat_min_ns","write_slat_max_ns","write_slat_stddev_ns","write_slat_samples","write_clat_mean_ns","write_clat_p50_ns","write_clat_p95_ns","write_clat_p99_ns","write_clat_p999_ns","write_clat_p9999_ns","write_clat_min_ns","write_clat_max_ns","write_clat_stddev_ns","write_clat_samples","write_lat_mean_ns","write_lat_min_ns","write_lat_max_ns","write_lat_stddev_ns","write_lat_samples","write_bw_min_kib_per_sec","write_bw_max_kib_per_sec","write_bw_mean_kib_per_sec","write_bw_dev_kib_per_sec","write_bw_samples","write_iops_min","write_iops_max","write_iops_mean","write_iops_stddev","write_iops_samples","sync_total_ios","sync_lat_mean_ns","sync_lat_p50_ns","sync_lat_p95_ns","sync_lat_p99_ns","sync_lat_p999_ns","sync_lat_p9999_ns","sync_lat_min_ns","sync_lat_max_ns","sync_lat_stddev_ns","sync_lat_samples"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-iops-4k-write-q32-j1","fio","random-write","io_uring","4k","4096","32","1","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-2","fio-iops-4k-write-q32-j1","taskset -c 1-7 fio --name=fio-iops-4k-write-q32-j1 --ioengine=io_uring --rw=randwrite --bs=4k --iodepth=32 --numjobs=1 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-iops-4k-write-q32-j1/rep-2/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","1.064970","4.278770","1064652","0","37","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","4423733248","24575476","23999","5999.700010","180006","1079982","1483.690431","953","61612","653.287398","1079982","5331643.451192","5341184","5472256","5472256","5734400","8585216","2780731","11466398","99292.829313","1080013","5333127.149021","2782645","11467715","99278.549245","1080013","23968","24032","24002.686111","5.318683","360","5992","6008","6000.663889","1.341776","360","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-iops-4k-write-q32-j1","fio","random-write","io_uring","4k","4096","32","1","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-3","fio-iops-4k-write-q32-j1","taskset -c 1-7 fio --name=fio-iops-4k-write-q32-j1 --ioengine=io_uring --rw=randwrite --bs=4k --iodepth=32 --numjobs=1 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-iops-4k-write-q32-j1/rep-3/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","1.095525","4.550429","1051815","0","37","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","4423733248","24575476","23999","5999.700010","180006","1079982","1548.799380","953","65514","699.129744","1079982","5331583.970005","5341184","5472256","5537792","5996544","8716288","3220805","10393413","113515.291584","1080013","5333132.761699","3222090","10394967","113497.284541","1080013","23984","24016","24002.838889","5.225994","360","5996","6004","6000.705556","1.317114","360","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-iops-4k-write-q32-j4","fio","random-write","io_uring","4k","4096","32","4","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-1","fio-iops-4k-write-q32-j4","taskset -c 1-7 fio --name=fio-iops-4k-write-q32-j4 --ioengine=io_uring --rw=randwrite --bs=4k --iodepth=32 --numjobs=4 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-iops-4k-write-q32-j4/rep-1/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.332327","1.371248","1072989","0","149","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","4424122368","24575590","23999","5999.211203","180021","1079984","3058.243394","999","66577","1978.437027","1079984","21331084.393918","19529728","26607616","29753344","52690944","108527616","12891522","434683822","3827702.707124","1080108","21334142.647510","12894319","434690906","3827926.417665","1080108","21160","27016","24005.923035","432.515390","1439","5290","6754","6001.332142","108.150481","1439","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-iops-4k-write-q32-j4","fio","random-write","io_uring","4k","4096","32","4","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-2","fio-iops-4k-write-q32-j4","taskset -c 1-7 fio --name=fio-iops-4k-write-q32-j4 --ioengine=io_uring --rw=randwrite --bs=4k --iodepth=32 --numjobs=4 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-iops-4k-write-q32-j4/rep-2/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.359129","1.359581","1072899","0","145","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","4424151040","24575749","23999","5999.250087","180021","1079991","2992.686846","953","118856","1988.623018","1079991","21331028.663417","19529728","26607616","30015488","52690944","105381888","13294007","675525508","3891000.621933","1080115","21334021.388478","13300599","675534285","3891270.479151","1080115","21144","27037","24006.867471","438.204733","1439","5286","6759","6001.560608","109.571483","1439","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-iops-4k-write-q32-j4","fio","random-write","io_uring","4k","4096","32","4","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-3","fio-iops-4k-write-q32-j4","taskset -c 1-7 fio --name=fio-iops-4k-write-q32-j4 --ioengine=io_uring --rw=randwrite --bs=4k --iodepth=32 --numjobs=4 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-iops-4k-write-q32-j4/rep-3/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.324825","1.367624","1073196","0","149","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","4424142848","24575431","23999","5999.172328","180023","1079989","3020.175438","1046","64597","1942.079571","1079989","21331174.382141","19529728","26607616","29753344","53739520","110624768","13044470","379055003","3810372.333286","1080113","21334194.531786","13047627","379061552","3810493.037705","1080113","21162","27013","24004.602778","467.358257","1440","5290","6753","6000.972222","116.861832","1440","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-iops-4k-write-q32-j8","fio","random-write","io_uring","4k","4096","32","8","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-1","fio-iops-4k-write-q32-j8","taskset -c 1-7 fio --name=fio-iops-4k-write-q32-j8 --ioengine=io_uring --rw=randwrite --bs=4k --iodepth=32 --numjobs=8 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-iops-4k-write-q32-j8/rep-1/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.204745","0.749691","1100386","0","298","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","4424650752","24575522","23999","5998.505912","180043","1079989","3615.748894","1051","77895","2064.679418","1079989","42688249.882020","21102592","179306496","455081984","859832320","1249902592","13274489","2629020095","83619988.899636","1080237","42691865.958435","13276490","2629026746","83620672.219936","1080237","14131","39353","24005.821688","554.236676","2878","3532","9838","6001.141527","138.546786","2878","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-iops-4k-write-q32-j8","fio","random-write","io_uring","4k","4096","32","8","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-2","fio-iops-4k-write-q32-j8","taskset -c 1-7 fio --name=fio-iops-4k-write-q32-j8 --ioengine=io_uring --rw=randwrite --bs=4k --iodepth=32 --numjobs=8 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-iops-4k-write-q32-j8/rep-2/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.233142","0.757883","1103144","0","290","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","4424667136","24575476","23999","5998.494812","180044","1079993","3790.129505","1190","68932","2149.662747","1079993","42686427.724624","21102592","179306496","438304768","826277888","1233125376","11146999","2253690754","80912658.837145","1080241","42690218.228592","11149716","2253696617","80913382.466231","1080241","13267","40784","24010.095195","572.654741","2876","3316","10196","6002.286985","143.153687","2876","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-iops-4k-write-q32-j8","fio","random-write","io_uring","4k","4096","32","8","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-3","fio-iops-4k-write-q32-j8","taskset -c 1-7 fio --name=fio-iops-4k-write-q32-j8 --ioengine=io_uring --rw=randwrite --bs=4k --iodepth=32 --numjobs=8 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-iops-4k-write-q32-j8/rep-3/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.225435","0.758647","1103197","0","299","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","4424663040","24575317","23999","5998.455942","180045","1079992","3732.496017","1088","145835","2116.128805","1079992","42687130.135462","21102592","179306496","442499072","826277888","1199570944","9262738","1976683789","81073696.673604","1080240","42690862.914639","9265360","1976689351","81074403.477154","1080240","13240","39633","24008.322563","552.320312","2876","3310","9908","6001.845218","138.072520","2876","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-throughput-seqread-1m-q32-j1","fio","sequential-read","io_uring","1m","1048576","32","1","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-1","fio-throughput-seqread-1m-q32-j1","taskset -c 1-7 fio --name=fio-throughput-seqread-1m-q32-j1 --ioengine=io_uring --rw=read --bs=1m --iodepth=32 --numjobs=1 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-throughput-seqread-1m-q32-j1/rep-1/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.037197","1.103135","45023","0","36","47244640256","262289535","256142","249.966690","180124","45025","31843.481866","22193","80740","4612.252974","45025","127936441.221258","124256256","160432128","164626432","177209344","233832448","68481297","264822091","15019203.453454","45056","127968287.482222","68507227","264853732","15019079.602582","45056","252408","260096","256189.119444","1461.613307","360","246","254","250.133333","1.441139","360","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-throughput-seqread-1m-q32-j1","fio","sequential-read","io_uring","1m","1048576","32","1","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-2","fio-throughput-seqread-1m-q32-j1","taskset -c 1-7 fio --name=fio-throughput-seqread-1m-q32-j1 --ioengine=io_uring --rw=read --bs=1m --iodepth=32 --numjobs=1 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-throughput-seqread-1m-q32-j1/rep-2/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.029424","1.098138","45012","0","36","47244640256","262289535","256142","249.966690","180124","45025","32672.664520","23723","135530","4379.142366","45025","127935828.586603","124256256","158334976","164626432","170917888","231735296","80642400","243879095","14296263.529593","45056","127968499.231601","80677984","243911127","14296039.631016","45056","253952","260096","256185.000000","1318.355805","360","248","254","250.133333","1.277184","360","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-throughput-seqread-1m-q32-j1","fio","sequential-read","io_uring","1m","1048576","32","1","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-3","fio-throughput-seqread-1m-q32-j1","taskset -c 1-7 fio --name=fio-throughput-seqread-1m-q32-j1 --ioengine=io_uring --rw=read --bs=1m --iodepth=32 --numjobs=1 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-throughput-seqread-1m-q32-j1/rep-3/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.026649","1.124244","45027","0","36","47244640256","262292447","256144","249.969465","180122","45025","32811.928862","21196","90167","4332.529928","45025","127935577.269087","124256256","158334976","164626432","170917888","229638144","74084275","277616040","14084799.314220","45056","127968387.412886","74117762","277652137","14084756.128146","45056","251904","260096","256193.358333","1414.932849","360","246","254","250.133333","1.401949","360","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-throughput-seqread-1m-q32-j4","fio","sequential-read","io_uring","1M","1048576","32","4","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-1","fio-throughput-seqread-1m-q32-j4","taskset -c 1-7 fio --name=fio-throughput-seqread-1m-q32-j4 --ioengine=io_uring --rw=read --bs=1M --iodepth=32 --numjobs=4 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-throughput-seqread-1m-q32-j4/rep-1/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.032438","0.295269","45225","0","146","47345303552","262517554","256364","249.668702","180351","45028","36026.626899","21160","125377","6941.216921","45028","512394667.695450","404750336","1283457024","1803550720","2499805184","3137339392","80919741","3943699821","391414190.376331","45152","512430688.636782","80978809","3943733343","391414641.682716","45152","151552","397312","256199.919444","9192.179912","1440","148","388","250.155556","8.975325","1440","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-throughput-seqread-1m-q32-j4","fio","sequential-read","io_uring","1M","1048576","32","4","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-2","fio-throughput-seqread-1m-q32-j4","taskset -c 1-7 fio --name=fio-throughput-seqread-1m-q32-j4 --ioengine=io_uring --rw=read --bs=1M --iodepth=32 --numjobs=4 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-throughput-seqread-1m-q32-j4/rep-2/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.026062","0.293473","45348","0","149","47345303552","262516099","256363","249.667317","180352","45028","34365.899396","21973","116602","6834.349438","45028","512334398.873449","404750336","1283457024","1820327936","2533359616","3137339392","107012852","5052141033","392697546.587463","45152","512368765.445362","107046365","5052173026","392697866.505909","45152","147456","374968","256175.522222","9237.939902","1440","144","366","250.150000","9.021379","1440","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-throughput-seqread-1m-q32-j4","fio","sequential-read","io_uring","1M","1048576","32","4","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-3","fio-throughput-seqread-1m-q32-j4","taskset -c 1-7 fio --name=fio-throughput-seqread-1m-q32-j4 --ioengine=io_uring --rw=read --bs=1M --iodepth=32 --numjobs=4 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-throughput-seqread-1m-q32-j4/rep-3/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.033963","0.282791","45191","0","149","47345303552","262508821","256356","249.660396","180357","45028","35294.667074","22061","99760","6583.646502","45028","512346124.868887","396361728","1317011456","1853882368","2600468480","3539992576","106997260","3857790326","405288907.931917","45152","512381418.144311","107027323","3857824737","405289374.374383","45152","145408","380928","256181.922222","9770.156144","1440","142","372","250.152778","9.540655","1440","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-throughput-seqread-1m-q32-j8","fio","sequential-read","io_uring","1m","1048576","32","8","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-1","fio-throughput-seqread-1m-q32-j8","taskset -c 1-7 fio --name=fio-throughput-seqread-1m-q32-j8 --ioengine=io_uring --rw=read --bs=1m --iodepth=32 --numjobs=8 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-throughput-seqread-1m-q32-j8/rep-1/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.014876","0.138453","45185","0","291","47472181248","262721403","256563","249.178169","180694","45025","33697.574681","22291","125269","6371.537975","45025","1026733487.042320","759169024","2969567232","4244635648","6006243328","7281311744","114783099","8777046895","960928316.481105","45273","1026767182.844941","114811074","8777080592","960928730.517955","45273","90112","444416","256067.038627","7763.240026","2881","88","434","250.046137","7.581152","2881","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-throughput-seqread-1m-q32-j8","fio","sequential-read","io_uring","1m","1048576","32","8","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-2","fio-throughput-seqread-1m-q32-j8","taskset -c 1-7 fio --name=fio-throughput-seqread-1m-q32-j8 --ioengine=io_uring --rw=read --bs=1m --iodepth=32 --numjobs=8 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-throughput-seqread-1m-q32-j8/rep-2/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.016122","0.141291","45156","0","299","47465889792","262711301","256554","249.168405","180677","45019","34731.261801","21722","98975","6440.635969","45019","1027872320.696777","675282944","3070230528","4529848320","6274678784","8355053568","114622846","9869499336","1019677852.665708","45267","1027907046.429938","114652589","9869526058","1019678270.323276","45267","61440","456827","255941.047507","8211.909856","2882","60","446","249.934195","8.018762","2882","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-throughput-seqread-1m-q32-j8","fio","sequential-read","io_uring","1m","1048576","32","8","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-3","fio-throughput-seqread-1m-q32-j8","taskset -c 1-7 fio --name=fio-throughput-seqread-1m-q32-j8 --ioengine=io_uring --rw=read --bs=1m --iodepth=32 --numjobs=8 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-throughput-seqread-1m-q32-j8/rep-3/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","0.014598","0.141618","45155","0","291","47481618432","262747456","256589","249.203152","180712","45034","34494.612137","22647","148663","6548.293183","45034","1027300521.646570","675282944","3003121664","4395630592","6408896512","8657043456","114850709","11929281954","999631483.547615","45282","1027335023.560908","114879984","11929332224","999631912.849956","45282","81920","466944","256126.201147","8073.416453","2881","80","456","250.103601","7.883661","2881","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
"run-20260707-061513","aws-ebs-gp3-raw-performance","aws","gp3","aws-ebs","defaults","","fio-throughput-seqwrite-1m-q32-j1","fio","sequential-write","io_uring","1m","1048576","32","1","180","30","1","1","10G","0","0","none","0","raw-device","raw","shared","none","m6i.2xlarge","eu-central-1c","","0","gp3","100","6000","250","","0","1","rep-1","fio-throughput-seqwrite-1m-q32-j1","taskset -c 1-7 fio --name=fio-throughput-seqwrite-1m-q32-j1 --ioengine=io_uring --rw=write --bs=1m --iodepth=32 --numjobs=1 --runtime=180 --ramp_time=30 --direct=1 --group_reporting=1 --time_based=1 --output-format=json --output=/opt/block-bench/results/run-20260707-061513/aws-ebs-gp3-raw-performance/defaults/benchmarks/fio-throughput-seqwrite-1m-q32-j1/rep-1/fio.json --eta=never --filename=/dev/nvme1n1 --size 10G","0","1.729939","0.800569","45033","0","37","0","0","0","0.000000","0","0","0.000000","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0.000000","0","0.000000","0","0","0.000000","0","0","0","0.000000","0.000000","0","0","0","0.000000","0.000000","0","47245688832","262296812","256149","249.973629","180123","45026","86742.714254","61922","187975","8157.640446","45026","127881206.304237","124256256","160432128","166723584","187695104","248512512","72910044","366801272","16698246.093649","45057","127967954.765785","72995341","366882971","16698117.494035","45057","251904","260096","256203.388889","1318.071362","360","246","254","250.138889","1.298226","360","0","0.000000","0","0","0","0","0","0","0","0.000000","0"
